book_id,genres
1678,"['young-adult', 'science-fiction', 'fiction', 'fantasy']"
1679,"['poetry', 'classics', 'fiction', 'philosophy']"
1680,"['romance', 'fiction', 'paranormal', 'contemporary', 'chick-lit', 'mystery', 'fantasy']"
1681,"['classics', 'fiction', 'romance', 'historical-fiction']"
1682,"['fantasy', 'fiction', 'young-adult', 'contemporary']"
1684,"['business', 'self-help', 'nonfiction', 'classics', 'philosophy']"
1685,"['fiction', 'contemporary', 'chick-lit', 'romance', 'mystery']"
1686,"['fantasy', 'fiction', 'young-adult']"
1687,"['science-fiction', 'fiction', 'fantasy', 'classics']"
1688,"['fiction', 'contemporary']"
1689,"['fiction', 'fantasy', 'romance', 'chick-lit', 'contemporary', 'paranormal']"
1690,"['fantasy', 'fiction', 'mystery', 'paranormal']"
1691,"['nonfiction', 'history', 'classics', 'biography', 'memoir']"
1692,"['nonfiction', 'self-help', 'chick-lit', 'psychology', 'romance', 'contemporary']"
1693,"['fantasy', 'fiction', 'young-adult', 'science-fiction']"
1694,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
1695,"['classics', 'fiction', 'fantasy', 'young-adult']"
1696,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
1697,"['christian', 'nonfiction', 'spirituality', 'religion', 'self-help']"
1698,"['graphic-novels', 'fantasy', 'comics', 'fiction', 'horror', 'science-fiction']"
1699,"['historical-fiction', 'fiction', 'mystery', 'romance']"
1700,"['fiction', 'historical-fiction', 'contemporary']"
1701,"['nonfiction', 'memoir', 'biography']"
1702,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
1703,"['fiction', 'contemporary', 'romance']"
1704,"['fiction', 'classics', 'historical-fiction', 'science-fiction']"
1705,"['psychology', 'business', 'nonfiction', 'self-help', 'science']"
1706,"['classics', 'horror', 'fiction', 'mystery', 'fantasy', 'poetry']"
1707,"['fiction', 'young-adult', 'classics', 'mystery']"
1708,"['historical-fiction', 'fiction', 'romance']"
1709,"['horror', 'fiction', 'thriller', 'fantasy', 'mystery', 'paranormal', 'suspense']"
1710,"['nonfiction', 'history', 'science']"
1711,"['chick-lit', 'fiction', 'romance', 'contemporary']"
1712,"['mystery', 'fiction', 'crime', 'thriller']"
1713,"['chick-lit', 'fiction', 'romance', 'contemporary']"
1714,"['fiction', 'historical-fiction', 'contemporary']"
1715,"['horror', 'fiction', 'fantasy', 'paranormal', 'thriller', 'mystery']"
1716,"['young-adult', 'fantasy', 'science-fiction', 'fiction', 'paranormal', 'romance']"
1717,"['classics', 'poetry', 'fiction', 'horror', 'mystery', 'fantasy']"
1718,"['young-adult', 'fiction', 'chick-lit', 'contemporary', 'romance']"
1719,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'science-fiction', 'paranormal', 'fantasy']"
1720,"['young-adult', 'contemporary', 'romance', 'fiction', 'travel', 'chick-lit']"
1721,"['christian', 'nonfiction', 'religion', 'spirituality', 'classics']"
1722,"['fantasy', 'young-adult', 'fiction']"
1723,"['historical-fiction', 'romance', 'fiction', 'fantasy', 'science-fiction']"
1724,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
1725,"['classics', 'fantasy', 'fiction', 'young-adult']"
1726,"['fantasy', 'young-adult', 'fiction']"
1727,"['fiction', 'fantasy', 'science-fiction', 'mystery']"
1728,"['fantasy', 'young-adult', 'fiction', 'romance']"
1729,"['science-fiction', 'fiction', 'fantasy']"
1730,"['science-fiction', 'fiction', 'young-adult', 'fantasy']"
1731,"['fantasy', 'fiction']"
1732,"['mystery', 'fiction', 'crime', 'classics', 'romance', 'thriller']"
1733,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
1734,"['nonfiction', 'history', 'biography', 'travel']"
1735,"['chick-lit', 'mystery', 'fiction', 'romance', 'contemporary', 'young-adult', 'crime']"
1736,"['science-fiction', 'fiction', 'thriller', 'mystery', 'fantasy', 'suspense']"
1737,"['fantasy', 'young-adult', 'romance', 'fiction', 'science-fiction']"
1738,"['young-adult', 'fiction', 'science-fiction', 'mystery', 'fantasy', 'historical-fiction']"
1739,"['fiction', 'classics', 'contemporary']"
1741,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
1742,"['fiction', 'young-adult', 'classics']"
1743,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
1745,"['young-adult', 'fantasy', 'science-fiction', 'historical-fiction', 'fiction']"
1750,"['self-help', 'nonfiction', 'psychology', 'business', 'philosophy']"
1751,"['romance', 'contemporary', 'fiction', 'chick-lit', 'paranormal']"
1752,"['fiction', 'contemporary', 'romance']"
1753,"['romance', 'young-adult', 'contemporary', 'fiction']"
1754,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
1755,"['fiction', 'thriller', 'mystery', 'romance', 'suspense', 'crime', 'contemporary']"
1756,"['art', 'nonfiction', 'biography', 'science']"
1757,"['historical-fiction', 'fiction', 'religion']"
1758,"['historical-fiction', 'fiction', 'classics', 'romance']"
1759,"['fantasy', 'fiction', 'romance']"
1760,"['fantasy', 'young-adult', 'fiction']"
1761,"['nonfiction', 'science', 'psychology', 'self-help', 'memoir', 'biography']"
1763,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
1764,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
1765,"['fiction', 'classics', 'fantasy']"
1766,"['fantasy', 'young-adult', 'romance', 'fiction', 'mystery']"
1767,"['young-adult', 'contemporary', 'romance', 'fiction', 'music', 'chick-lit']"
1768,"['fantasy', 'fiction', 'science-fiction']"
1769,"['romance', 'contemporary', 'sports']"
1770,"['horror', 'fiction', 'fantasy', 'thriller', 'paranormal', 'mystery']"
1771,"['classics', 'fiction', 'romance', 'historical-fiction']"
1772,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
1773,"['romance', 'contemporary', 'music', 'chick-lit', 'young-adult']"
1774,"['fiction', 'young-adult', 'fantasy', 'mystery']"
1775,"['fiction', 'classics', 'fantasy']"
1776,"['romance', 'contemporary', 'chick-lit', 'fiction']"
1777,"['art', 'nonfiction', 'self-help', 'philosophy', 'psychology']"
1778,"['biography', 'art', 'nonfiction', 'history', 'memoir']"
1779,"['fantasy', 'paranormal', 'romance', 'fiction']"
1780,"['young-adult', 'fantasy', 'paranormal', 'romance']"
1781,"['fiction', 'fantasy']"
1782,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
1783,"['classics', 'fiction', 'historical-fiction', 'romance']"
1784,"['classics', 'poetry', 'horror', 'fiction', 'mystery']"
1785,"['classics', 'fiction', 'horror']"
1787,"['romance', 'fiction', 'philosophy', 'contemporary']"
1788,"['comics', 'graphic-novels', 'fiction']"
1789,"['young-adult', 'contemporary', 'romance', 'fiction', 'chick-lit']"
1791,"['romance', 'fiction', 'chick-lit', 'contemporary', 'young-adult']"
1792,"['fiction', 'historical-fiction', 'contemporary']"
1793,"['fiction', 'romance', 'contemporary', 'young-adult', 'fantasy']"
1794,"['historical-fiction', 'fiction', 'romance']"
1795,"['horror', 'fiction', 'science-fiction', 'thriller', 'fantasy', 'suspense']"
1796,"['fiction', 'historical-fiction', 'religion', 'contemporary', 'classics']"
1797,"['fiction', 'classics', 'mystery', 'contemporary']"
1798,"['historical-fiction', 'fiction']"
1799,"['young-adult', 'fantasy', 'paranormal', 'romance']"
1800,"['science-fiction', 'fiction', 'classics', 'mystery', 'fantasy']"
1801,"['fantasy', 'fiction', 'young-adult']"
1802,"['horror', 'fiction', 'thriller', 'crime', 'mystery', 'suspense']"
1803,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
1804,"['fiction', 'chick-lit', 'contemporary', 'romance']"
1805,"['young-adult', 'fantasy', 'paranormal', 'romance']"
1806,"['fiction', 'historical-fiction']"
1807,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
1808,"['science-fiction', 'fantasy', 'fiction', 'young-adult']"
1809,"['fantasy', 'fiction', 'young-adult', 'classics']"
1810,"['nonfiction', 'memoir', 'biography']"
1811,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime']"
1812,"['fantasy', 'fiction', 'science-fiction']"
1813,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
1814,"['fiction', 'contemporary', 'psychology', 'chick-lit']"
1815,"['nonfiction', 'history', 'biography', 'memoir', 'classics']"
1816,"['science-fiction', 'fiction', 'fantasy']"
1817,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction']"
1818,"['paranormal', 'romance', 'fantasy', 'fiction']"
1819,"['fiction', 'chick-lit', 'mystery', 'contemporary', 'romance']"
1820,"['young-adult', 'science-fiction', 'fantasy', 'fiction', 'paranormal', 'horror', 'romance']"
1821,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
1822,"['fiction', 'romance', 'contemporary', 'young-adult']"
1823,"['classics', 'fiction', 'fantasy']"
1824,"['young-adult', 'mystery', 'contemporary', 'fiction', 'chick-lit', 'romance', 'thriller']"
1825,"['fiction', 'young-adult', 'classics']"
1826,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
1827,"['fiction', 'young-adult', 'fantasy', 'mystery']"
1828,"['manga', 'fantasy', 'graphic-novels', 'romance', 'comics', 'young-adult', 'historical-fiction']"
1829,"['horror', 'fiction', 'classics', 'paranormal', 'thriller', 'fantasy', 'mystery', 'suspense']"
1830,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
1831,"['thriller', 'fiction', 'mystery', 'suspense', 'crime']"
1832,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'crime', 'suspense']"
1834,"['fiction', 'chick-lit', 'romance', 'contemporary', 'mystery']"
1835,"['fiction', 'philosophy', 'contemporary', 'spirituality', 'fantasy']"
1836,"['fiction', 'fantasy']"
1837,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
1838,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
1839,"['nonfiction', 'memoir', 'biography', 'psychology']"
1840,"['romance', 'paranormal', 'fantasy', 'fiction']"
1841,"['romance', 'fiction', 'chick-lit', 'fantasy', 'contemporary', 'paranormal', 'mystery']"
1842,"['fiction', 'contemporary', 'chick-lit', 'mystery', 'crime']"
1843,"['fiction', 'young-adult', 'chick-lit', 'contemporary']"
1844,"['music', 'nonfiction', 'biography', 'memoir']"
1845,"['historical-fiction', 'fiction', 'mystery', 'classics', 'crime']"
1846,"['romance', 'contemporary', 'fiction', 'chick-lit']"
1847,"['fiction', 'philosophy', 'spirituality', 'fantasy', 'classics', 'religion', 'self-help']"
1848,"['fantasy', 'romance', 'paranormal', 'fiction', 'historical-fiction']"
1849,"['young-adult', 'romance', 'contemporary', 'fiction', 'travel', 'chick-lit']"
1850,"['young-adult', 'romance', 'fiction', 'fantasy', 'mystery', 'paranormal']"
1851,"['nonfiction', 'science', 'history', 'biography']"
1852,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance']"
1853,"['fiction', 'classics', 'romance']"
1854,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'suspense', 'crime']"
1855,"['spirituality', 'self-help', 'nonfiction', 'philosophy', 'psychology', 'business', 'religion']"
1856,"['nonfiction', 'memoir', 'biography']"
1857,"['fantasy', 'young-adult', 'fiction', 'romance']"
1858,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
1859,"['nonfiction', 'memoir', 'self-help', 'biography']"
1860,"['fantasy', 'young-adult', 'romance', 'historical-fiction', 'science-fiction', 'fiction', 'paranormal', 'mystery']"
1861,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
1863,"['fantasy', 'young-adult', 'fiction', 'romance']"
1864,"['fiction', 'thriller', 'mystery', 'horror', 'science-fiction', 'suspense', 'crime']"
1865,"['self-help', 'nonfiction', 'spirituality', 'psychology', 'philosophy']"
1867,"['historical-fiction', 'mystery', 'fiction', 'thriller', 'crime']"
1869,"['fantasy', 'young-adult', 'fiction']"
1870,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
1871,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
1872,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'romance']"
1873,"['fiction', 'mystery', 'science-fiction', 'crime', 'fantasy']"
1874,"['historical-fiction', 'fiction']"
1875,"['fantasy', 'fiction']"
1876,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
1877,"['nonfiction', 'classics', 'self-help', 'business']"
1878,"['classics', 'horror', 'fiction', 'mystery', 'paranormal']"
1879,"['chick-lit', 'fiction', 'contemporary', 'romance']"
1880,"['fantasy', 'fiction']"
1881,"['science-fiction', 'fiction', 'fantasy', 'classics']"
1882,"['mystery', 'crime', 'fiction', 'thriller', 'suspense']"
1883,"['fiction', 'classics', 'historical-fiction']"
1884,"['fantasy', 'fiction', 'music']"
1885,"['classics', 'fiction', 'romance', 'poetry']"
1886,"['comics', 'graphic-novels', 'fantasy', 'horror', 'fiction', 'religion']"
1887,"['classics', 'fiction', 'romance', 'historical-fiction']"
1888,"['nonfiction', 'science', 'memoir', 'history', 'biography']"
1889,"['fantasy', 'paranormal', 'romance', 'fiction']"
1890,"['young-adult', 'fantasy', 'paranormal', 'romance']"
1891,"['fantasy', 'paranormal', 'romance', 'fiction']"
1892,"['mystery', 'fiction', 'crime', 'thriller', 'contemporary']"
1893,"['romance', 'contemporary', 'fiction']"
1894,"['chick-lit', 'romance', 'fiction', 'contemporary']"
1895,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'horror']"
1896,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
1897,"['nonfiction', 'memoir', 'biography', 'psychology']"
1898,"['science-fiction', 'fiction', 'fantasy']"
1899,"['fiction', 'contemporary', 'chick-lit']"
1900,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'suspense']"
1901,"['fantasy', 'paranormal', 'romance', 'fiction']"
1902,"['fiction', 'thriller', 'mystery', 'crime', 'suspense']"
1903,"['young-adult', 'fiction', 'fantasy', 'science-fiction', 'classics']"
1905,"['fantasy', 'fiction']"
1906,"['romance', 'young-adult', 'contemporary', 'chick-lit', 'fiction']"
1907,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
1908,"['fiction', 'contemporary', 'thriller', 'classics']"
1909,"['historical-fiction', 'fiction']"
1910,"['classics', 'fiction', 'fantasy']"
1911,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
1912,"['fiction', 'historical-fiction', 'romance']"
1913,"['chick-lit', 'fiction', 'romance', 'contemporary']"
1914,"['science-fiction', 'fiction', 'mystery', 'classics', 'crime']"
1915,"['fiction', 'fantasy', 'contemporary', 'mystery']"
1916,"['fiction', 'fantasy', 'classics', 'young-adult']"
1917,"['young-adult', 'horror', 'fantasy', 'fiction', 'romance', 'paranormal', 'science-fiction']"
1918,"['fantasy', 'fiction', 'young-adult', 'science-fiction']"
1919,"['young-adult', 'romance', 'contemporary', 'fiction']"
1920,"['fiction', 'historical-fiction', 'mystery', 'contemporary']"
1921,"['fiction', 'fantasy', 'classics']"
1922,"['horror', 'thriller', 'fiction', 'mystery', 'suspense', 'crime']"
1923,"['nonfiction', 'memoir', 'biography']"
1924,"['fantasy', 'fiction', 'science-fiction']"
1925,"['fiction', 'christian', 'fantasy', 'thriller', 'religion', 'suspense', 'spirituality']"
1927,"['nonfiction', 'history', 'biography', 'travel', 'memoir']"
1928,"['fiction', 'contemporary']"
1929,"['christian', 'nonfiction', 'self-help', 'spirituality', 'religion']"
1930,"['romance', 'paranormal', 'fantasy', 'fiction', 'contemporary', 'chick-lit']"
1931,"['fantasy', 'fiction', 'young-adult']"
1932,"['paranormal', 'romance', 'fantasy', 'fiction']"
1933,"['romance', 'fiction']"
1934,"['mystery', 'fiction', 'crime', 'thriller', 'romance', 'suspense']"
1935,"['nonfiction', 'contemporary', 'self-help']"
1936,"['fiction', 'contemporary', 'romance']"
1937,"['science-fiction', 'fiction', 'fantasy', 'classics', 'christian', 'religion']"
1938,"['fantasy', 'fiction', 'classics', 'young-adult']"
1939,"['fiction', 'fantasy', 'classics']"
1940,"['fiction', 'horror', 'thriller', 'mystery', 'contemporary', 'suspense', 'classics']"
1941,"['mystery', 'fiction', 'thriller', 'horror', 'crime', 'suspense', 'contemporary']"
1942,"['nonfiction', 'memoir', 'biography']"
1943,"['fiction', 'romance', 'contemporary', 'chick-lit']"
1944,"['fantasy', 'young-adult', 'historical-fiction', 'fiction', 'romance', 'paranormal']"
1945,"['fantasy', 'paranormal', 'romance', 'fiction']"
1946,"['paranormal', 'fantasy', 'romance']"
1947,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
1950,"['comics', 'graphic-novels', 'fantasy', 'horror', 'fiction', 'paranormal']"
1951,"['young-adult', 'paranormal', 'fantasy', 'romance', 'mystery', 'fiction', 'thriller', 'horror']"
1952,"['fantasy', 'young-adult', 'fiction']"
1953,"['classics', 'fiction', 'historical-fiction']"
1954,"['horror', 'classics', 'fiction', 'mystery', 'paranormal', 'thriller']"
1955,"['fiction', 'classics', 'contemporary', 'thriller', 'travel']"
1956,"['classics', 'historical-fiction', 'fiction', 'young-adult']"
1958,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
1959,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime']"
1960,"['fiction', 'classics', 'poetry', 'contemporary', 'thriller']"
1961,"['historical-fiction', 'fiction', 'classics', 'romance']"
1962,"['fantasy', 'paranormal', 'romance', 'fiction']"
1963,"['fiction', 'thriller', 'mystery', 'suspense']"
1964,"['fantasy', 'fiction']"
1965,"['fantasy', 'young-adult', 'romance', 'fiction', 'science-fiction', 'paranormal']"
1966,"['romance', 'fiction', 'fantasy', 'contemporary', 'paranormal', 'chick-lit']"
1967,"['philosophy', 'nonfiction', 'classics', 'history', 'self-help', 'psychology', 'spirituality']"
1968,"['fantasy', 'young-adult', 'fiction']"
1969,"['history', 'nonfiction', 'science']"
1970,"['fiction', 'historical-fiction', 'romance', 'classics', 'mystery', 'poetry']"
1971,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
1972,"['fiction', 'thriller', 'suspense', 'mystery']"
1973,"['psychology', 'nonfiction', 'philosophy', 'classics', 'science']"
1974,"['horror', 'fiction', 'paranormal', 'mystery', 'thriller', 'fantasy', 'suspense']"
